qualify_id,race_id,driver_id,constructor_id,number,position,qual_round,qual_time
14091,1008,839,10,31,13,1,69.264
14092,1008,839,10,31,13,2,68.77
14093,1008,807,4,27,14,1,69.009
14094,1008,807,4,27,14,2,68.834
14095,1008,845,3,35,15,1,69.259
14096,1008,845,3,35,15,2,70.381
14097,1008,832,4,55,16,1,69.269
14098,1008,843,5,28,17,1,69.28
14099,1008,4,1,14,18,1,69.402
14100,1008,840,3,18,19,1,69.441
14101,1008,838,1,2,20,1,69.601
14102,1009,1,131,44,1,1,96.828
14103,1009,1,131,44,1,2,95.693
14104,1009,1,131,44,1,3,94.794
14105,1009,822,131,77,2,1,96.789
14106,1009,822,131,77,2,2,96.392
14107,1009,822,131,77,2,3,94.956
14108,1009,20,6,5,3,1,96.775
14109,1009,20,6,5,3,2,96.345
14110,1009,20,6,5,3,3,95.125
14111,1009,8,6,7,4,1,97.00999999999999
14112,1009,8,6,7,4,2,96.735
14113,1009,8,6,7,4,3,95.36500000000001
14114,1009,817,9,3,5,1,97.11699999999999
14115,1009,817,9,3,5,2,96.964
14116,1009,817,9,3,5,3,95.40100000000001
14117,1009,830,9,33,6,1,97.195
14118,1009,830,9,33,6,2,96.144
14119,1009,830,9,33,6,3,95.589
14120,1009,154,210,8,7,1,97.575
14121,1009,154,210,8,7,2,96.732
14122,1009,154,210,8,7,3,96.19200000000001
14123,1009,844,15,16,8,1,97.124
14124,1009,844,15,16,8,2,96.58
14125,1009,844,15,16,8,3,96.237
14126,1009,839,10,31,9,1,96.936
14127,1009,839,10,31,9,2,96.814
14128,1009,839,10,31,9,3,96.53999999999999
14129,1009,807,4,27,10,1,97.569
14130,1009,807,4,27,10,2,96.63
14131,1009,807,4,27,10,3,96.542
14132,1009,832,4,55,11,1,97.757
14133,1009,832,4,55,11,2,96.982
14134,1009,828,15,9,12,1,97.619
14135,1009,828,15,9,12,2,97.132
14136,1009,825,210,20,13,1,97.934
14137,1009,825,210,20,13,2,97.309
14138,1009,815,10,11,14,1,97.255
14139,1009,815,10,11,14,2,97.541
14140,1009,4,1,14,15,1,97.89
14141,1009,4,1,14,15,2,97.743
14142,1009,843,5,28,16,1,97.994
14143,1009,842,5,10,17,1,98.166
14144,1009,838,1,2,18,1,98.577
14145,1009,845,3,35,19,1,98.63499999999999
14146,1009,840,3,18,20,1,98.682
14147,1010,1,131,44,1,1,82.043
14148,1010,1,131,44,1,2,81.014
14149,1010,1,131,44,1,3,80.486
14150,1010,822,131,77,2,1,82.367
14151,1010,822,131,77,2,2,81.193
14152,1010,822,131,77,2,3,80.598
14153,1010,20,6,5,3,1,82.885
14154,1010,20,6,5,3,2,81.912
14155,1010,20,6,5,3,3,81.19
14156,1010,830,9,33,4,1,82.876
14157,1010,830,9,33,4,2,81.678
14158,1010,830,9,33,4,3,81.32
14159,1010,844,6,16,5,1,82.017
14160,1010,844,6,16,5,2,81.739
14161,1010,844,6,16,5,3,81.44200000000001
14162,1010,154,210,8,6,1,82.959
14163,1010,154,210,8,6,2,81.87
14164,1010,154,210,8,6,3,81.826
14165,1010,825,210,20,7,1,82.519
14166,1010,825,210,20,7,2,82.221
14167,1010,825,210,20,7,3,82.099
14168,1010,846,1,4,8,1,82.702
14169,1010,846,1,4,8,2,82.423
14170,1010,846,1,4,8,3,82.304
14171,1010,8,51,7,9,1,82.96600000000001
14172,1010,8,51,7,9,2,82.349
14173,1010,8,51,7,9,3,82.314
14174,1010,815,211,11,10,1,82.908
14175,1010,815,211,11,10,2,82.532
14176,1010,815,211,11,10,3,82.781
14177,1010,807,4,27,11,1,82.53999999999999
14178,1010,807,4,27,11,2,82.562
14179,1010,817,4,3,12,1,82.92099999999999
14180,1010,817,4,3,12,2,82.57
14181,1010,848,5,23,13,1,82.757
14182,1010,848,5,23,13,2,82.636
14183,1010,841,51,99,14,1,82.431
14184,1010,841,51,99,14,2,82.714
14185,1010,826,5,26,15,1,82.511
14186,1010,826,5,26,15,2,82.774
14187,1010,840,211,18,16,1,83.017
14188,1010,842,9,10,17,1,83.02
14189,1010,832,1,55,18,1,83.084
14190,1010,847,3,63,19,1,84.36
14191,1010,9,3,88,20,1,86.06700000000001
14192,1011,844,6,16,1,1,88.495
14193,1011,844,6,16,1,2,88.04599999999999
14194,1011,844,6,16,1,3,87.866
14195,1011,20,6,5,2,1,88.733
14196,1011,20,6,5,2,2,88.356
14197,1011,20,6,5,2,3,88.16
14198,1011,1,131,44,3,1,89.262
14199,1011,1,131,44,3,2,88.578
14200,1011,1,131,44,3,3,88.19
14201,1011,822,131,77,4,1,89.498
14202,1011,822,131,77,4,2,88.83
14203,1011,822,131,77,4,3,88.256
14204,1011,830,9,33,5,1,89.57900000000001
14205,1011,830,9,33,5,2,89.10900000000001
14206,1011,830,9,33,5,3,88.752
14207,1011,825,210,20,6,1,89.532
14208,1011,825,210,20,6,2,89.017
14209,1011,825,210,20,6,3,88.757
14210,1011,832,1,55,7,1,89.52799999999999
14211,1011,832,1,55,7,2,89.055
14212,1011,832,1,55,7,3,88.813
14213,1011,154,210,8,8,1,89.688
14214,1011,154,210,8,8,2,89.249
14215,1011,154,210,8,8,3,89.015
14216,1011,8,51,7,9,1,89.959
14217,1011,8,51,7,9,2,89.471
14218,1011,8,51,7,9,3,89.02199999999999
14219,1011,846,1,4,10,1,89.381
14220,1011,846,1,4,10,2,89.258
14221,1011,846,1,4,10,3,89.043
14222,1011,817,4,3,11,1,89.85900000000001
14223,1011,817,4,3,11,2,89.488
14224,1011,848,5,23,12,1,89.514
14225,1011,848,5,23,12,2,89.513
14226,1011,842,9,10,13,1,89.9
14227,1011,842,9,10,13,2,89.526
14228,1011,815,211,11,14,1,89.893
14229,1011,815,211,11,14,2,89.756
14230,1011,826,5,26,15,1,89.876
14231,1011,826,5,26,15,2,89.854
14232,1011,841,51,99,16,1,90.026
14233,1011,807,4,27,17,1,90.03399999999999
14234,1011,840,211,18,18,1,90.217
14235,1011,847,3,63,19,1,91.759
14236,1011,9,3,88,20,1,91.799
14237,1012,822,131,77,1,1,92.658
14238,1012,822,131,77,1,2,91.72800000000001
14239,1012,822,131,77,1,3,91.547
14240,1012,1,131,44,2,1,93.11500000000001
14241,1012,1,131,44,2,2,91.637
14242,1012,1,131,44,2,3,91.57
14243,1012,20,6,5,3,1,93.557
14244,1012,20,6,5,3,2,92.232
14245,1012,20,6,5,3,3,91.848
14246,1012,844,6,16,4,1,92.712
14247,1012,844,6,16,4,2,92.324
14248,1012,844,6,16,4,3,91.865
14249,1012,830,9,33,5,1,93.274
14250,1012,830,9,33,5,2,92.369
14251,1012,830,9,33,5,3,92.089
14252,1012,842,9,10,6,1,93.863
14253,1012,842,9,10,6,2,92.94800000000001
14254,1012,842,9,10,6,3,92.93
14255,1012,817,4,3,7,1,93.709
14256,1012,817,4,3,7,2,93.214
14257,1012,817,4,3,7,3,92.958
14258,1012,807,4,27,8,1,93.644
14259,1012,807,4,27,8,2,93.968
14260,1012,807,4,27,8,3,92.962
14261,1012,825,210,20,9,1,94.036
14262,1012,825,210,20,9,2,93.15
14263,1012,154,210,8,10,1,93.75200000000001
14264,1012,154,210,8,10,2,93.156
14265,1012,826,5,26,11,1,93.783
14266,1012,826,5,26,11,2,93.23599999999999
14267,1012,815,211,11,12,1,94.02600000000001
14268,1012,815,211,11,12,2,93.299
14269,1012,8,51,7,13,1,94.125
14270,1012,8,51,7,13,2,93.419
14271,1012,832,1,55,14,1,93.686
14272,1012,832,1,55,14,2,93.523
14273,1012,846,1,4,15,1,94.148
14274,1012,846,1,4,15,2,93.967
14275,1012,840,211,18,16,1,94.292
14276,1012,847,3,63,17,1,95.253
14277,1012,9,3,88,18,1,95.281
14278,1013,822,131,77,1,1,102.02600000000001
14279,1013,822,131,77,1,2,101.5
14280,1013,822,131,77,1,3,100.495
14281,1013,1,131,44,2,1,101.614
14282,1013,1,131,44,2,2,101.58
14283,1013,1,131,44,2,3,100.554
14284,1013,20,6,5,3,1,102.042
14285,1013,20,6,5,3,2,101.88900000000001
14286,1013,20,6,5,3,3,100.797
14287,1013,830,9,33,4,1,101.727
14288,1013,830,9,33,4,2,101.388
14289,1013,830,9,33,4,3,101.069
14290,1013,815,211,11,5,1,102.249
14291,1013,815,211,11,5,2,101.87
14292,1013,815,211,11,5,3,101.593
14293,1013,826,5,26,6,1,102.324
14294,1013,826,5,26,6,2,102.221
14295,1013,826,5,26,6,3,101.681
14296,1013,846,1,4,7,1,102.37100000000001
14297,1013,846,1,4,7,2,102.084
14298,1013,846,1,4,7,3,101.886
14299,1013,841,51,99,8,1,102.14
14300,1013,841,51,99,8,2,102.381
14301,1013,841,51,99,8,3,102.424
14302,1013,844,6,16,9,1,101.426
14303,1013,844,6,16,9,2,101.995
14304,1013,832,1,55,10,1,101.936
14305,1013,832,1,55,10,2,102.398
14306,1013,817,4,3,11,1,102.48599999999999
14307,1013,817,4,3,11,2,102.477
14308,1013,848,5,23,12,1,102.154
14309,1013,848,5,23,12,2,102.494
14310,1013,825,210,20,13,1,102.382
14311,1013,825,210,20,13,2,102.699
14312,1013,840,211,18,14,1,102.63
14313,1013,154,210,8,15,1,103.407
14314,1013,807,4,27,16,1,103.42699999999999
14315,1013,847,3,63,17,1,105.062
14316,1013,9,3,88,18,1,105.455
14317,1014,822,131,77,1,1,76.979
14318,1014,822,131,77,1,2,75.924
14319,1014,822,131,77,1,3,75.406
14320,1014,1,131,44,2,1,77.292
14321,1014,1,131,44,2,2,76.038
14322,1014,1,131,44,2,3,76.03999999999999
14323,1014,20,6,5,3,1,77.425
14324,1014,20,6,5,3,2,76.667
14325,1014,20,6,5,3,3,76.27199999999999
14326,1014,830,9,33,4,1,77.244
14327,1014,830,9,33,4,2,76.726
14328,1014,830,9,33,4,3,76.357
14329,1014,844,6,16,5,1,77.388
14330,1014,844,6,16,5,2,76.714
14331,1014,844,6,16,5,3,76.588
14332,1014,842,9,10,6,1,77.862
14333,1014,842,9,10,6,2,76.932
14334,1014,842,9,10,6,3,76.708
14335,1014,154,210,8,7,1,78.042
14336,1014,154,210,8,7,2,77.066
14337,1014,154,210,8,7,3,76.911
14338,1014,825,210,20,8,1,77.669
14339,1014,825,210,20,8,2,77.27199999999999
14340,1014,825,210,20,8,3,76.922
14341,1014,826,5,26,9,1,77.914
14342,1014,826,5,26,9,2,77.243
14343,1014,826,5,26,9,3,77.57300000000001
14344,1014,817,4,3,10,1,78.385
14345,1014,817,4,3,10,2,77.299
14346,1014,817,4,3,10,3,78.106
14347,1014,846,1,4,11,1,77.611
14348,1014,846,1,4,11,2,77.338
14349,1014,848,5,23,12,1,77.79599999999999
14350,1014,848,5,23,12,2,77.445
14351,1014,832,1,55,13,1,77.76
14352,1014,832,1,55,13,2,77.599
14353,1014,8,51,7,14,1,78.132
14354,1014,8,51,7,14,2,77.788
14355,1014,815,211,11,15,1,78.286
14356,1014,815,211,11,15,2,77.886
14357,1014,807,4,27,16,1,78.404
14358,1014,840,211,18,17,1,78.471
14359,1014,841,51,99,18,1,78.664
14360,1014,847,3,63,19,1,79.072
14361,1014,9,3,88,20,1,80.254
14362,1015,1,131,44,1,1,71.542
14363,1015,1,131,44,1,2,70.83500000000001
14364,1015,1,131,44,1,3,70.166
14365,1015,822,131,77,2,1,71.562
14366,1015,822,131,77,2,2,70.701
14367,1015,822,131,77,2,3,70.252
14368,1015,830,9,33,3,1,71.597
14369,1015,830,9,33,3,2,70.618
14370,1015,830,9,33,3,3,70.641
14371,1015,20,6,5,4,1,71.434
14372,1015,20,6,5,4,2,71.227
14373,1015,20,6,5,4,3,70.947
14374,1015,842,9,10,5,1,71.74
14375,1015,842,9,10,5,2,71.457
14376,1015,842,9,10,5,3,71.041
14377,1015,825,210,20,6,1,71.865
14378,1015,825,210,20,6,2,71.363
14379,1015,825,210,20,6,3,71.109
14380,1015,817,4,3,7,1,71.767
14381,1015,817,4,3,7,2,71.543
14382,1015,817,4,3,7,3,71.218
14383,1015,826,5,26,8,1,71.602
14384,1015,826,5,26,8,2,71.412
14385,1015,826,5,26,8,3,71.271
14386,1015,832,1,55,9,1,71.872
14387,1015,832,1,55,9,2,71.608
14388,1015,832,1,55,9,3,71.417
14389,1015,848,5,23,10,1,72.007
14390,1015,848,5,23,10,2,71.429
14391,1015,848,5,23,10,3,71.653
14392,1015,807,4,27,11,1,72.097
14393,1015,807,4,27,11,2,71.67
14394,1015,846,1,4,12,1,71.845
14395,1015,846,1,4,12,2,71.724
14396,1015,154,210,8,13,1,71.837
14397,1015,154,210,8,13,2,72.027
14398,1015,8,51,7,14,1,71.993
14399,1015,8,51,7,14,2,72.115
14400,1015,841,51,99,15,1,71.976
14401,1015,841,51,99,15,2,72.185
14402,1015,844,6,16,16,1,72.149
14403,1015,815,211,11,17,1,72.233
14404,1015,840,211,18,18,1,72.846
14405,1015,847,3,63,19,1,73.477
14406,1015,9,3,88,20,1,73.751
14407,1016,20,6,5,1,1,71.2
14408,1016,20,6,5,1,2,71.142
14409,1016,20,6,5,1,3,70.24
14410,1016,1,131,44,2,1,71.518
14411,1016,1,131,44,2,2,71.01
14412,1016,1,131,44,2,3,70.446
14413,1016,844,6,16,3,1,71.214
14414,1016,844,6,16,3,2,71.205
14415,1016,844,6,16,3,3,70.92
14416,1016,817,4,3,4,1,71.837
14417,1016,817,4,3,4,2,71.532
14418,1016,817,4,3,4,3,71.071
14419,1016,842,9,10,5,1,72.023
14420,1016,842,9,10,5,2,71.196
14421,1016,842,9,10,5,3,71.07900000000001
14422,1016,822,131,77,6,1,71.229
14423,1016,822,131,77,6,2,71.095
14424,1016,822,131,77,6,3,71.101
14425,1016,807,4,27,7,1,71.72
14426,1016,807,4,27,7,2,71.553
14427,1016,807,4,27,7,3,71.324
14428,1016,846,1,4,8,1,71.78
14429,1016,846,1,4,8,2,71.735
14430,1016,846,1,4,8,3,71.863
14431,1016,832,1,55,9,1,71.75
14432,1016,832,1,55,9,2,71.572
14433,1016,832,1,55,9,3,73.981
14434,1016,825,210,20,10,1,72.107
14435,1016,825,210,20,10,2,71.786
14436,1016,830,9,33,11,1,71.619
14437,1016,830,9,33,11,2,71.8
14438,1016,826,5,26,12,1,71.965
14439,1016,826,5,26,12,2,71.92099999999999
14440,1016,841,51,99,13,1,72.122
14441,1016,841,51,99,13,2,72.136
14442,1016,848,5,23,14,1,72.02
14443,1016,848,5,23,14,2,72.193
14444,1016,154,210,8,15,1,72.109
14445,1016,815,211,11,16,1,72.197
14446,1016,8,51,7,17,1,72.23
14447,1016,840,211,18,18,1,72.266
14448,1016,847,3,63,19,1,73.617
14449,1016,9,3,88,20,1,74.393
14450,1017,1,131,44,1,1,90.60900000000001
14451,1017,1,131,44,1,2,89.52
14452,1017,1,131,44,1,3,88.319
14453,1017,822,131,77,2,1,90.55
14454,1017,822,131,77,2,2,89.437
14455,1017,822,131,77,2,3,88.605
14456,1017,844,6,16,3,1,90.64699999999999
14457,1017,844,6,16,3,2,89.699
14458,1017,844,6,16,3,3,88.965
14459,1017,830,9,33,4,1,91.327
14460,1017,830,9,33,4,2,90.099
14461,1017,830,9,33,4,3,89.40899999999999
14462,1017,846,1,4,5,1,90.989
14463,1017,846,1,4,5,2,90.019
14464,1017,846,1,4,5,3,89.418
14465,1017,832,1,55,6,1,91.07300000000001
14466,1017,832,1,55,6,2,90.319
14467,1017,832,1,55,6,3,89.52199999999999
14468,1017,20,6,5,7,1,91.075
14469,1017,20,6,5,7,2,89.506
14470,1017,20,6,5,7,3,89.799
14471,1017,817,4,3,8,1,90.95400000000001
14472,1017,817,4,3,8,2,90.369
14473,1017,817,4,3,8,3,89.918
14474,1017,842,9,10,9,1,91.152
14475,1017,842,9,10,9,2,90.42099999999999
14476,1017,842,9,10,9,3,90.184
14477,1017,841,51,99,10,1,91.18
14478,1017,841,51,99,10,2,90.408
14479,1017,841,51,99,10,3,93.42
14480,1017,848,5,23,11,1,91.445
14481,1017,848,5,23,11,2,90.461
14482,1017,8,51,7,12,1,90.97200000000001
14483,1017,8,51,7,12,2,90.533
14484,1017,807,4,27,13,1,90.865
14485,1017,807,4,27,13,2,90.544
14486,1017,815,211,11,14,1,90.964
14487,1017,815,211,11,14,2,90.738
14488,1017,825,210,20,15,1,91.166
14489,1017,825,210,20,15,2,91.44
14490,1017,826,5,26,16,1,91.564
14491,1017,154,210,8,17,1,91.626
14492,1017,840,211,18,18,1,91.726
14493,1017,847,3,63,19,1,92.789
14494,1017,9,3,88,20,1,93.205
14495,1018,844,6,16,1,1,64.138
14496,1018,844,6,16,1,2,63.378
14497,1018,844,6,16,1,3,63.003
14498,1018,1,131,44,2,1,63.818
14499,1018,1,131,44,2,2,63.803
14500,1018,1,131,44,2,3,63.262
14501,1018,830,9,33,3,1,63.807
14502,1018,830,9,33,3,2,63.835
14503,1018,830,9,33,3,3,63.439
14504,1018,822,131,77,4,1,64.084
14505,1018,822,131,77,4,2,63.863
14506,1018,822,131,77,4,3,63.537
14507,1018,825,210,20,5,1,64.778
14508,1018,825,210,20,5,2,64.466
14509,1018,825,210,20,5,3,64.072
14510,1018,846,1,4,6,1,64.361
14511,1018,846,1,4,6,2,64.211
14512,1018,846,1,4,6,3,64.099
14513,1018,8,51,7,7,1,64.615
14514,1018,8,51,7,7,2,64.056
14515,1018,8,51,7,7,3,64.166
14516,1018,841,51,99,8,1,64.45
14517,1018,841,51,99,8,2,64.194
14518,1018,841,51,99,8,3,64.179
14519,1018,842,9,10,9,1,64.412
14520,1018,842,9,10,9,2,63.988
14521,1018,842,9,10,9,3,64.199
14522,1018,20,6,5,10,1,64.43
14523,1018,20,6,5,10,2,63.667
14524,1018,154,210,8,11,1,64.55199999999999
14525,1018,154,210,8,11,2,64.49
14526,1018,807,4,27,12,1,64.733
14527,1018,807,4,27,12,2,64.516
14528,1018,848,5,23,13,1,64.708
14529,1018,848,5,23,13,2,64.665
14530,1018,817,4,3,14,1,64.647
14531,1018,817,4,3,14,2,64.79
14532,1018,832,1,55,15,1,64.453
14533,1018,832,1,55,15,2,73.601
14534,1018,815,211,11,16,1,64.789
14535,1018,840,211,18,17,1,64.832
14536,1018,826,5,26,18,1,65.324
14537,1018,847,3,63,19,1,65.904
14538,1018,9,3,88,20,1,66.206
14539,1019,822,131,77,1,1,85.75
14540,1019,822,131,77,1,2,85.672
14541,1019,822,131,77,1,3,85.093
14542,1019,1,131,44,2,1,85.513
14543,1019,1,131,44,2,2,85.84
14544,1019,1,131,44,2,3,85.099
14545,1019,844,6,16,3,1,85.533
14546,1019,844,6,16,3,2,85.54599999999999
14547,1019,844,6,16,3,3,85.172
14548,1019,830,9,33,4,1,85.7
14549,1019,830,9,33,4,2,85.848
14550,1019,830,9,33,4,3,85.276
14551,1019,842,9,10,5,1,86.273
14552,1019,842,9,10,5,2,86.038
14553,1019,842,9,10,5,3,85.59
14554,1019,20,6,5,6,1,85.898
14555,1019,20,6,5,6,2,86.023
14556,1019,20,6,5,6,3,85.787
14557,1019,817,4,3,7,1,86.428
14558,1019,817,4,3,7,2,86.283
14559,1019,817,4,3,7,3,86.182
14560,1019,846,1,4,8,1,86.07900000000001
14561,1019,846,1,4,8,2,86.385
14562,1019,846,1,4,8,3,86.224
14563,1019,848,5,23,9,1,86.482
14564,1019,848,5,23,9,2,86.40299999999999
14565,1019,848,5,23,9,3,86.345
14566,1019,807,4,27,10,1,86.568
14567,1019,807,4,27,10,2,86.39699999999999
14568,1019,807,4,27,10,3,86.386
14569,1019,841,51,99,11,1,86.449
14570,1019,841,51,99,11,2,86.519
14571,1019,8,51,7,12,1,86.55799999999999
14572,1019,8,51,7,12,2,86.54599999999999
14573,1019,832,1,55,13,1,86.203
14574,1019,832,1,55,13,2,86.578
14575,1019,154,210,8,14,1,86.34700000000001
14576,1019,154,210,8,14,2,86.757
14577,1019,815,211,11,15,1,86.649
14578,1019,815,211,11,15,2,86.928
14579,1019,825,210,20,16,1,86.662
14580,1019,826,5,26,17,1,86.721
14581,1019,840,211,18,18,1,86.762
14582,1019,847,3,63,19,1,87.789
14583,1019,9,3,88,20,1,88.257
14584,1020,1,131,44,1,1,72.852
14585,1020,1,131,44,1,2,72.149
14586,1020,1,131,44,1,3,71.767
14587,1020,830,9,33,2,1,72.593
14588,1020,830,9,33,2,2,72.42699999999999
14589,1020,830,9,33,2,3,72.113
14590,1020,822,131,77,3,1,73.075
14591,1020,822,131,77,3,2,72.424
14592,1020,822,131,77,3,3,72.129
14593,1020,842,9,10,4,1,72.991
14594,1020,842,9,10,4,2,72.385
14595,1020,842,9,10,4,3,72.522
14596,1020,8,51,7,5,1,73.066
14597,1020,8,51,7,5,2,72.519
14598,1020,8,51,7,5,3,72.538
14599,1020,154,210,8,6,1,73.146
14600,1020,154,210,8,6,2,72.769
14601,1020,154,210,8,6,3,72.851
14602,1020,832,1,55,7,1,73.221
14603,1020,832,1,55,7,2,72.632
14604,1020,832,1,55,7,3,72.897
14605,1020,815,211,11,8,1,73.194
14606,1020,815,211,11,8,2,72.776
14607,1020,815,211,11,8,3,73.065
14608,1020,807,4,27,9,1,73.186
14609,1020,807,4,27,9,2,72.766
14610,1020,807,4,27,9,3,73.126
14611,1020,844,6,16,10,1,72.229
14612,1020,844,6,16,10,2,72.344
14613,1020,841,51,99,11,1,73.17
14614,1020,841,51,99,11,2,72.786
14615,1020,825,210,20,12,1,73.103
14616,1020,825,210,20,12,2,72.789
14617,1020,817,4,3,13,1,73.131
14618,1020,817,4,3,13,2,72.799
14619,1020,826,5,26,14,1,73.278
14620,1020,826,5,26,14,2,73.135
14621,1020,840,211,18,15,1,73.256
14622,1020,840,211,18,15,2,73.45
14623,1020,846,1,4,16,1,73.333
14624,1020,848,5,23,17,1,73.461
14625,1020,847,3,63,18,1,74.721
14626,1020,9,3,88,19,1,74.839
14627,1021,830,9,33,1,1,75.81700000000001
14628,1021,830,9,33,1,2,75.57300000000001
14629,1021,830,9,33,1,3,74.572
14630,1021,822,131,77,2,1,76.078
14631,1021,822,131,77,2,2,75.669
14632,1021,822,131,77,2,3,74.59
14633,1021,1,131,44,3,1,76.068
14634,1021,1,131,44,3,2,75.548
14635,1021,1,131,44,3,3,74.769
14636,1021,844,6,16,4,1,76.337
14637,1021,844,6,16,4,2,75.792
14638,1021,844,6,16,4,3,75.043
14639,1021,20,6,5,5,1,76.452
14640,1021,20,6,5,5,2,75.885
14641,1021,20,6,5,5,3,75.071
14642,1021,842,9,10,6,1,76.71600000000001
14643,1021,842,9,10,6,2,76.393
14644,1021,842,9,10,6,3,75.45
14645,1021,846,1,4,7,1,76.697
14646,1021,846,1,4,7,2,76.06
14647,1021,846,1,4,7,3,75.8
14648,1021,832,1,55,8,1,76.493
14649,1021,832,1,55,8,2,76.30799999999999
14650,1021,832,1,55,8,3,75.852
14651,1021,154,210,8,9,1,76.97800000000001
14652,1021,154,210,8,9,2,76.319
14653,1021,154,210,8,9,3,76.013
14654,1021,8,51,7,10,1,76.506
14655,1021,8,51,7,10,2,76.518
14656,1021,8,51,7,10,3,76.041
14657,1021,807,4,27,11,1,76.78999999999999
14658,1021,807,4,27,11,2,76.565
14659,1021,848,5,23,12,1,76.912
14660,1021,848,5,23,12,2,76.687
14661,1021,826,5,26,13,1,76.75
14662,1021,826,5,26,13,2,76.69200000000001
14663,1021,841,51,99,14,1,76.894
14664,1021,841,51,99,14,2,76.804
14665,1021,825,210,20,15,1,76.122
14666,1021,825,210,20,15,2,77.081
14667,1021,847,3,63,16,1,77.031
14668,1021,815,211,11,17,1,77.10900000000001
14669,1021,817,4,3,18,1,77.257
14670,1021,840,211,18,19,1,77.542
14671,1021,9,3,88,20,1,78.324
14672,1022,844,6,16,1,1,103.587
14673,1022,844,6,16,1,2,102.938
14674,1022,844,6,16,1,3,102.519
14675,1022,20,6,5,2,1,104.10900000000001
14676,1022,20,6,5,2,2,103.037
14677,1022,20,6,5,2,3,103.267
14678,1022,1,131,44,3,1,105.25999999999999
14679,1022,1,131,44,3,2,103.592
14680,1022,1,131,44,3,3,103.282
14681,1022,822,131,77,4,1,105.14099999999999
14682,1022,822,131,77,4,2,103.97999999999999
14683,1022,822,131,77,4,3,103.41499999999999
14684,1022,830,9,33,5,1,104.622
14685,1022,830,9,33,5,2,104.132
14686,1022,830,9,33,5,3,103.69
14687,1022,817,4,3,6,1,105.56
14688,1022,817,4,3,6,2,104.10300000000001
14689,1022,817,4,3,6,3,104.257
14690,1022,807,4,27,7,1,105.899
14691,1022,807,4,27,7,2,104.549
14692,1022,807,4,27,7,3,104.542
14693,1022,8,51,7,8,1,105.842
14694,1022,8,51,7,8,2,104.14
14695,1022,8,51,7,8,3,104.557
14696,1022,815,211,11,9,1,105.732
14697,1022,815,211,11,9,2,104.707
14698,1022,815,211,11,9,3,104.706
14699,1022,825,210,20,10,1,105.839
14700,1022,825,210,20,10,2,104.738
14701,1022,825,210,20,10,3,105.086
14702,1022,154,210,8,11,1,105.694
14703,1022,154,210,8,11,2,104.797
14704,1022,846,1,4,12,1,106.154
14705,1022,846,1,4,12,2,104.84700000000001
14706,1022,840,211,18,13,1,106
14707,1022,840,211,18,13,2,105.047
14708,1022,848,9,23,14,1,105.52799999999999
14709,1022,848,9,23,14,2,105.799
14710,1022,841,51,99,15,1,105.637
14711,1022,842,5,10,16,1,106.435
14712,1022,832,1,55,17,1,106.507
14713,1022,826,5,26,18,1,106.518
14714,1022,847,3,63,19,1,107.548
14715,1023,844,6,16,1,1,80.126
14716,1023,844,6,16,1,2,79.553
14717,1023,844,6,16,1,3,79.307
14718,1023,1,131,44,2,1,80.27199999999999
14719,1023,1,131,44,2,2,79.464
14720,1023,1,131,44,2,3,79.346
14721,1023,822,131,77,3,1,80.156
14722,1023,822,131,77,3,2,80.018
14723,1023,822,131,77,3,3,79.354
14724,1023,20,6,5,4,1,80.378
14725,1023,20,6,5,4,2,79.715
14726,1023,20,6,5,4,3,79.457
14727,1023,817,4,3,5,1,80.374
14728,1023,817,4,3,5,2,79.833
14729,1023,817,4,3,5,3,79.839
14730,1023,807,4,27,6,1,80.155
14731,1023,807,4,27,6,2,80.275
14732,1023,807,4,27,6,3,80.049
14733,1023,832,1,55,7,1,80.413
14734,1023,832,1,55,7,2,80.202
14735,1023,832,1,55,7,3,80.455
14736,1023,848,9,23,8,1,80.382
14737,1023,848,9,23,8,2,80.021
14738,1023,840,211,18,9,1,80.643
14739,1023,840,211,18,9,2,80.498
14740,1023,8,51,7,10,1,80.634
14741,1023,8,51,7,10,2,80.515
14742,1023,841,51,99,11,1,80.657
14743,1023,841,51,99,11,2,80.517
14744,1023,825,210,20,12,1,80.616
14745,1023,825,210,20,12,2,80.615
14746,1023,826,5,26,13,1,80.723
14747,1023,826,5,26,13,2,80.63
14748,1023,846,1,4,14,1,80.646
14749,1023,846,1,4,14,2,81.068
14750,1023,842,5,10,15,1,80.508
14751,1023,842,5,10,15,2,81.125
14752,1023,154,210,8,16,1,80.78399999999999
14753,1023,815,211,11,17,1,81.291
14754,1023,847,3,63,18,1,81.8
14755,1023,9,3,88,19,1,82.356
14756,1024,844,6,16,1,1,98.01400000000001
14757,1024,844,6,16,1,2,96.65
14758,1024,844,6,16,1,3,96.217
14759,1024,1,131,44,2,1,97.565
14760,1024,1,131,44,2,2,96.93299999999999
14761,1024,1,131,44,2,3,96.408
14762,1024,20,6,5,3,1,98.374
14763,1024,20,6,5,3,2,96.72
14764,1024,20,6,5,3,3,96.437
14765,1024,830,9,33,4,1,98.53999999999999
14766,1024,830,9,33,4,2,97.089
14767,1024,830,9,33,4,3,96.813
14768,1024,822,131,77,5,1,97.31700000000001
14769,1024,822,131,77,5,2,97.142
14770,1024,822,131,77,5,3,97.146
14771,1024,848,9,23,6,1,99.106
14772,1024,848,9,23,6,2,97.86500000000001
