year,round,race_name,driver_name,driver_id,race_id,stint,stint_comp,stint_length,stint_id
2018,20,Brazilian Grand Prix,Fernando Alonso,4,1008,3,Super soft,15,5349
2018,20,Brazilian Grand Prix,Sergey Sirotkin,845,1008,1,Soft,16,5350
2018,20,Brazilian Grand Prix,Sergey Sirotkin,845,1008,2,Medium,53,5351
2018,20,Brazilian Grand Prix,Lance Stroll,840,1008,1,Soft,17,5352
2018,20,Brazilian Grand Prix,Lance Stroll,840,1008,2,Medium,48,5353
2018,20,Brazilian Grand Prix,Lance Stroll,840,1008,3,Super soft,4,5354
2018,20,Brazilian Grand Prix,Nico Hulkenberg,807,1008,1,Soft,32,5355
2018,20,Brazilian Grand Prix,Marcus Ericsson,828,1008,1,Super soft,18,5356
2018,20,Brazilian Grand Prix,Marcus Ericsson,828,1008,2,Medium,2,5357
2018,21,Abu Dhabi Grand Prix,Lewis Hamilton,1,1009,1,Ultra soft,7,5358
2018,21,Abu Dhabi Grand Prix,Lewis Hamilton,1,1009,2,Super soft,48,5359
2018,21,Abu Dhabi Grand Prix,Sebastian Vettel,20,1009,1,Ultra soft,15,5360
2018,21,Abu Dhabi Grand Prix,Sebastian Vettel,20,1009,2,Super soft,40,5361
2018,21,Abu Dhabi Grand Prix,Max Verstappen,830,1009,1,Hyper soft,17,5362
2018,21,Abu Dhabi Grand Prix,Max Verstappen,830,1009,2,Super soft,38,5363
2018,21,Abu Dhabi Grand Prix,Daniel Ricciardo,817,1009,1,Ultra soft,33,5364
2018,21,Abu Dhabi Grand Prix,Daniel Ricciardo,817,1009,2,Super soft,22,5365
2018,21,Abu Dhabi Grand Prix,Valtteri Bottas,822,1009,1,Ultra soft,16,5366
2018,21,Abu Dhabi Grand Prix,Valtteri Bottas,822,1009,2,Super soft,24,5367
2018,21,Abu Dhabi Grand Prix,Valtteri Bottas,822,1009,3,Ultra soft,15,5368
2018,21,Abu Dhabi Grand Prix,Carlos Sainz Jnr,832,1009,1,Ultra soft,37,5369
2018,21,Abu Dhabi Grand Prix,Carlos Sainz Jnr,832,1009,2,Super soft,18,5370
2018,21,Abu Dhabi Grand Prix,Charles Leclerc,844,1009,1,Hyper soft,7,5371
2018,21,Abu Dhabi Grand Prix,Charles Leclerc,844,1009,2,Super soft,48,5372
2018,21,Abu Dhabi Grand Prix,Sergio Perez,815,1009,1,Ultra soft,26,5373
2018,21,Abu Dhabi Grand Prix,Sergio Perez,815,1009,2,Super soft,29,5374
2018,21,Abu Dhabi Grand Prix,Romain Grosjean,154,1009,1,Hyper soft,7,5375
2018,21,Abu Dhabi Grand Prix,Romain Grosjean,154,1009,2,Super soft,47,5376
2018,21,Abu Dhabi Grand Prix,Kevin Magnussen,825,1009,1,Super soft,41,5377
2018,21,Abu Dhabi Grand Prix,Kevin Magnussen,825,1009,2,Ultra soft,13,5378
2018,21,Abu Dhabi Grand Prix,Fernando Alonso,4,1009,1,Ultra soft,27,5379
2018,21,Abu Dhabi Grand Prix,Fernando Alonso,4,1009,2,Super soft,27,5380
2018,21,Abu Dhabi Grand Prix,Brendon Hartley,843,1009,1,Ultra soft,1,5381
2018,21,Abu Dhabi Grand Prix,Brendon Hartley,843,1009,2,Super soft,53,5382
2018,21,Abu Dhabi Grand Prix,Lance Stroll,840,1009,1,Super soft,40,5383
2018,21,Abu Dhabi Grand Prix,Lance Stroll,840,1009,2,Ultra soft,14,5384
2018,21,Abu Dhabi Grand Prix,Stoffel Vandoorne,838,1009,1,Super soft,35,5385
2018,21,Abu Dhabi Grand Prix,Stoffel Vandoorne,838,1009,2,Ultra soft,19,5386
2018,21,Abu Dhabi Grand Prix,Sergey Sirotkin,845,1009,1,Super soft,35,5387
2018,21,Abu Dhabi Grand Prix,Sergey Sirotkin,845,1009,2,Ultra soft,19,5388
2018,21,Abu Dhabi Grand Prix,Pierre Gasly,842,1009,1,Super soft,29,5389
2018,21,Abu Dhabi Grand Prix,Pierre Gasly,842,1009,2,Ultra soft,17,5390
2018,21,Abu Dhabi Grand Prix,Esteban Ocon,839,1009,1,Hyper soft,18,5391
2018,21,Abu Dhabi Grand Prix,Esteban Ocon,839,1009,2,Super soft,26,5392
2018,21,Abu Dhabi Grand Prix,Marcus Ericsson,828,1009,1,Super soft,24,5393
2018,21,Abu Dhabi Grand Prix,Kimi Raikkonen,8,1009,1,Ultra soft,6,5394
2018,21,Abu Dhabi Grand Prix,Nico Hulkenberg,807,1009,1,Hyper soft,1,5395
2019,1,Australian Grand Prix,Valtteri Bottas,822,1010,1,C4,23,5396
2019,1,Australian Grand Prix,Valtteri Bottas,822,1010,2,C3,35,5397
2019,1,Australian Grand Prix,Lewis Hamilton,1,1010,1,C4,15,5398
2019,1,Australian Grand Prix,Lewis Hamilton,1,1010,2,C3,43,5399
2019,1,Australian Grand Prix,Max Verstappen,830,1010,1,C4,25,5400
2019,1,Australian Grand Prix,Max Verstappen,830,1010,2,C3,33,5401
2019,1,Australian Grand Prix,Sebastian Vettel,20,1010,1,C4,14,5402
2019,1,Australian Grand Prix,Sebastian Vettel,20,1010,2,C3,44,5403
2019,1,Australian Grand Prix,Charles Leclerc,844,1010,1,C4,28,5404
2019,1,Australian Grand Prix,Charles Leclerc,844,1010,2,C2,30,5405
2019,1,Australian Grand Prix,Kevin Magnussen,825,1010,1,C4,14,5406
2019,1,Australian Grand Prix,Kevin Magnussen,825,1010,2,C3,44,5407
2019,1,Australian Grand Prix,Nico Hulkenberg,807,1010,1,C4,13,5408
2019,1,Australian Grand Prix,Nico Hulkenberg,807,1010,2,C2,44,5409
2019,1,Australian Grand Prix,Kimi Raikkonen,8,1010,1,C4,12,5410
2019,1,Australian Grand Prix,Kimi Raikkonen,8,1010,2,C3,45,5411
2019,1,Australian Grand Prix,Lance Stroll,840,1010,1,C3,27,5412
2019,1,Australian Grand Prix,Lance Stroll,840,1010,2,C2,30,5413
2019,1,Australian Grand Prix,Daniil Kvyat,826,1010,1,C3,26,5414
2019,1,Australian Grand Prix,Daniil Kvyat,826,1010,2,C2,31,5415
2019,1,Australian Grand Prix,Pierre Gasly,842,1010,1,C3,37,5416
2019,1,Australian Grand Prix,Pierre Gasly,842,1010,2,C4,20,5417
2019,1,Australian Grand Prix,Lando Norris,846,1010,1,C4,15,5418
2019,1,Australian Grand Prix,Lando Norris,846,1010,2,C2,42,5419
2019,1,Australian Grand Prix,Sergio Perez,815,1010,1,C4,13,5420
2019,1,Australian Grand Prix,Sergio Perez,815,1010,2,C2,44,5421
2019,1,Australian Grand Prix,Alexander Albon,848,1010,1,C4,14,5422
2019,1,Australian Grand Prix,Alexander Albon,848,1010,2,C3,43,5423
2019,1,Australian Grand Prix,Antonio Giovinazzi,841,1010,1,C3,27,5424
2019,1,Australian Grand Prix,Antonio Giovinazzi,841,1010,2,C4,30,5425
2019,1,Australian Grand Prix,George Russell,847,1010,1,C3,26,5426
2019,1,Australian Grand Prix,George Russell,847,1010,2,C4,16,5427
2019,1,Australian Grand Prix,George Russell,847,1010,3,C2,14,5428
2019,1,Australian Grand Prix,Robert Kubica,9,1010,1,C2,1,5429
2019,1,Australian Grand Prix,Robert Kubica,9,1010,2,C3,27,5430
2019,1,Australian Grand Prix,Robert Kubica,9,1010,3,C4,16,5431
2019,1,Australian Grand Prix,Robert Kubica,9,1010,4,C4,11,5432
2019,1,Australian Grand Prix,Romain Grosjean,154,1010,1,C4,15,5433
2019,1,Australian Grand Prix,Romain Grosjean,154,1010,2,C3,14,5434
2019,1,Australian Grand Prix,Daniel Ricciardo,817,1010,1,C4,1,5435
2019,1,Australian Grand Prix,Daniel Ricciardo,817,1010,2,C2,27,5436
2019,1,Australian Grand Prix,Carlos Sainz Jnr,832,1010,1,C4,9,5437
2019,2,Bahrain Grand Prix,Lewis Hamilton,1,1011,1,C3,13,5438
2019,2,Bahrain Grand Prix,Lewis Hamilton,1,1011,2,C3,21,5439
2019,2,Bahrain Grand Prix,Lewis Hamilton,1,1011,3,C2,23,5440
2019,2,Bahrain Grand Prix,Valtteri Bottas,822,1011,1,C3,12,5441
2019,2,Bahrain Grand Prix,Valtteri Bottas,822,1011,2,C2,25,5442
2019,2,Bahrain Grand Prix,Valtteri Bottas,822,1011,3,C3,20,5443
2019,2,Bahrain Grand Prix,Charles Leclerc,844,1011,1,C3,13,5444
2019,2,Bahrain Grand Prix,Charles Leclerc,844,1011,2,C2,23,5445
2019,2,Bahrain Grand Prix,Charles Leclerc,844,1011,3,C2,21,5446
2019,2,Bahrain Grand Prix,Max Verstappen,830,1011,1,C3,11,5447
2019,2,Bahrain Grand Prix,Max Verstappen,830,1011,2,C2,21,5448
2019,2,Bahrain Grand Prix,Max Verstappen,830,1011,3,C2,25,5449
2019,2,Bahrain Grand Prix,Sebastian Vettel,20,1011,1,C3,14,5450
2019,2,Bahrain Grand Prix,Sebastian Vettel,20,1011,2,C2,21,5451
2019,2,Bahrain Grand Prix,Sebastian Vettel,20,1011,3,C2,3,5452
2019,2,Bahrain Grand Prix,Sebastian Vettel,20,1011,4,C3,19,5453
2019,2,Bahrain Grand Prix,Lando Norris,846,1011,1,C3,10,5454
2019,2,Bahrain Grand Prix,Lando Norris,846,1011,2,C2,24,5455
2019,2,Bahrain Grand Prix,Lando Norris,846,1011,3,C3,23,5456
2019,2,Bahrain Grand Prix,Kimi Raikkonen,8,1011,1,C3,9,5457
2019,2,Bahrain Grand Prix,Kimi Raikkonen,8,1011,2,C2,24,5458
2019,2,Bahrain Grand Prix,Kimi Raikkonen,8,1011,3,C3,24,5459
2019,2,Bahrain Grand Prix,Pierre Gasly,842,1011,1,C3,9,5460
2019,2,Bahrain Grand Prix,Pierre Gasly,842,1011,2,C3,30,5461
2019,2,Bahrain Grand Prix,Pierre Gasly,842,1011,3,C2,18,5462
2019,2,Bahrain Grand Prix,Alexander Albon,848,1011,1,C3,9,5463
2019,2,Bahrain Grand Prix,Alexander Albon,848,1011,2,C3,16,5464
2019,2,Bahrain Grand Prix,Alexander Albon,848,1011,3,C2,32,5465
2019,2,Bahrain Grand Prix,Sergio Perez,815,1011,1,C3,8,5466
2019,2,Bahrain Grand Prix,Sergio Perez,815,1011,2,C2,25,5467
2019,2,Bahrain Grand Prix,Sergio Perez,815,1011,3,C2,24,5468
2019,2,Bahrain Grand Prix,Antonio Giovinazzi,841,1011,1,C3,16,5469
2019,2,Bahrain Grand Prix,Antonio Giovinazzi,841,1011,2,C2,24,5470
2019,2,Bahrain Grand Prix,Antonio Giovinazzi,841,1011,3,C3,17,5471
2019,2,Bahrain Grand Prix,Daniil Kvyat,826,1011,1,C3,12,5472
2019,2,Bahrain Grand Prix,Daniil Kvyat,826,1011,2,C2,26,5473
2019,2,Bahrain Grand Prix,Daniil Kvyat,826,1011,3,C3,18,5474
2019,2,Bahrain Grand Prix,Kevin Magnussen,825,1011,1,C3,10,5475
2019,2,Bahrain Grand Prix,Kevin Magnussen,825,1011,2,C2,28,5476
2019,2,Bahrain Grand Prix,Kevin Magnussen,825,1011,3,C3,18,5477
2019,2,Bahrain Grand Prix,Lance Stroll,840,1011,1,C3,1,5478
2019,2,Bahrain Grand Prix,Lance Stroll,840,1011,2,C2,22,5479
2019,2,Bahrain Grand Prix,Lance Stroll,840,1011,3,C2,33,5480
2019,2,Bahrain Grand Prix,George Russell,847,1011,1,C3,12,5481
2019,2,Bahrain Grand Prix,George Russell,847,1011,2,C2,14,5482
2019,2,Bahrain Grand Prix,George Russell,847,1011,3,C2,30,5483
2019,2,Bahrain Grand Prix,Robert Kubica,9,1011,1,C2,11,5484
2019,2,Bahrain Grand Prix,Robert Kubica,9,1011,2,C3,16,5485
2019,2,Bahrain Grand Prix,Robert Kubica,9,1011,3,C2,28,5486
2019,2,Bahrain Grand Prix,Nico Hulkenberg,807,1011,1,C3,12,5487
2019,2,Bahrain Grand Prix,Nico Hulkenberg,807,1011,2,C3,20,5488
2019,2,Bahrain Grand Prix,Nico Hulkenberg,807,1011,3,C2,21,5489
2019,2,Bahrain Grand Prix,Daniel Ricciardo,817,1011,1,C3,24,5490
2019,2,Bahrain Grand Prix,Daniel Ricciardo,817,1011,2,C2,29,5491
2019,2,Bahrain Grand Prix,Carlos Sainz Jnr,832,1011,1,C3,4,5492
2019,2,Bahrain Grand Prix,Carlos Sainz Jnr,832,1011,2,C2,20,5493
2019,2,Bahrain Grand Prix,Carlos Sainz Jnr,832,1011,3,C1,16,5494
2019,2,Bahrain Grand Prix,Carlos Sainz Jnr,832,1011,4,C3,13,5495
2019,2,Bahrain Grand Prix,Romain Grosjean,154,1011,1,C3,1,5496
2019,2,Bahrain Grand Prix,Romain Grosjean,154,1011,2,C2,15,5497
2019,3,Chinese Grand Prix,Lewis Hamilton,1,1012,1,C3,22,5498
2019,3,Chinese Grand Prix,Lewis Hamilton,1,1012,2,C2,14,5499
2019,3,Chinese Grand Prix,Lewis Hamilton,1,1012,3,C3,20,5500
2019,3,Chinese Grand Prix,Valtteri Bottas,822,1012,1,C3,21,5501
2019,3,Chinese Grand Prix,Valtteri Bottas,822,1012,2,C2,15,5502
2019,3,Chinese Grand Prix,Valtteri Bottas,822,1012,3,C3,20,5503
2019,3,Chinese Grand Prix,Sebastian Vettel,20,1012,1,C3,18,5504
2019,3,Chinese Grand Prix,Sebastian Vettel,20,1012,2,C2,17,5505
2019,3,Chinese Grand Prix,Sebastian Vettel,20,1012,3,C3,21,5506
2019,3,Chinese Grand Prix,Max Verstappen,830,1012,1,C3,17,5507
2019,3,Chinese Grand Prix,Max Verstappen,830,1012,2,C2,17,5508
2019,3,Chinese Grand Prix,Max Verstappen,830,1012,3,C3,22,5509
2019,3,Chinese Grand Prix,Charles Leclerc,844,1012,1,C3,22,5510
2019,3,Chinese Grand Prix,Charles Leclerc,844,1012,2,C2,20,5511
2019,3,Chinese Grand Prix,Charles Leclerc,844,1012,3,C3,14,5512
2019,3,Chinese Grand Prix,Pierre Gasly,842,1012,1,C4,19,5513
2019,3,Chinese Grand Prix,Pierre Gasly,842,1012,2,C2,20,5514
2019,3,Chinese Grand Prix,Pierre Gasly,842,1012,3,C3,14,5515
2019,3,Chinese Grand Prix,Pierre Gasly,842,1012,4,C4,3,5516
2019,3,Chinese Grand Prix,Daniel Ricciardo,817,1012,1,C4,18,5517
2019,3,Chinese Grand Prix,Daniel Ricciardo,817,1012,2,C2,37,5518
2019,3,Chinese Grand Prix,Sergio Perez,815,1012,1,C3,20,5519
2019,3,Chinese Grand Prix,Sergio Perez,815,1012,2,C2,35,5520
2019,3,Chinese Grand Prix,Kimi Raikkonen,8,1012,1,C3,25,5521
2019,3,Chinese Grand Prix,Kimi Raikkonen,8,1012,2,C2,30,5522
2019,3,Chinese Grand Prix,Alexander Albon,848,1012,1,C4,19,5523
2019,3,Chinese Grand Prix,Alexander Albon,848,1012,2,C2,36,5524
2019,3,Chinese Grand Prix,Romain Grosjean,154,1012,1,C4,8,5525
2019,3,Chinese Grand Prix,Romain Grosjean,154,1012,2,C2,27,5526
2019,3,Chinese Grand Prix,Romain Grosjean,154,1012,3,C3,20,5527
2019,3,Chinese Grand Prix,Lance Stroll,840,1012,1,C3,20,5528
2019,3,Chinese Grand Prix,Lance Stroll,840,1012,2,C2,24,5529
2019,3,Chinese Grand Prix,Lance Stroll,840,1012,3,C4,11,5530
2019,3,Chinese Grand Prix,Kevin Magnussen,825,1012,1,C4,9,5531
2019,3,Chinese Grand Prix,Kevin Magnussen,825,1012,2,C2,24,5532
2019,3,Chinese Grand Prix,Kevin Magnussen,825,1012,3,C3,22,5533
2019,3,Chinese Grand Prix,Carlos Sainz Jnr,832,1012,1,C3,1,5534
2019,3,Chinese Grand Prix,Carlos Sainz Jnr,832,1012,2,C2,35,5535
2019,3,Chinese Grand Prix,Carlos Sainz Jnr,832,1012,3,C4,19,5536
2019,3,Chinese Grand Prix,Antonio Giovinazzi,841,1012,1,C4,7,5537
2019,3,Chinese Grand Prix,Antonio Giovinazzi,841,1012,2,C3,23,5538
2019,3,Chinese Grand Prix,Antonio Giovinazzi,841,1012,3,C3,25,5539
2019,3,Chinese Grand Prix,George Russell,847,1012,1,C3,22,5540
2019,3,Chinese Grand Prix,George Russell,847,1012,2,C2,27,5541
2019,3,Chinese Grand Prix,George Russell,847,1012,3,C4,5,5542
2019,3,Chinese Grand Prix,Robert Kubica,9,1012,1,C3,26,5543
2019,3,Chinese Grand Prix,Robert Kubica,9,1012,2,C2,28,5544
2019,3,Chinese Grand Prix,Lando Norris,846,1012,1,C3,1,5545
2019,3,Chinese Grand Prix,Lando Norris,846,1012,2,C2,16,5546
2019,3,Chinese Grand Prix,Lando Norris,846,1012,3,C3,17,5547
2019,3,Chinese Grand Prix,Lando Norris,846,1012,4,C4,16,5548
2019,3,Chinese Grand Prix,Daniil Kvyat,826,1012,1,C3,7,5549
2019,3,Chinese Grand Prix,Daniil Kvyat,826,1012,2,C2,18,5550
2019,3,Chinese Grand Prix,Daniil Kvyat,826,1012,3,C4,5,5551
2019,3,Chinese Grand Prix,Nico Hulkenberg,807,1012,1,C4,11,5552
2019,3,Chinese Grand Prix,Nico Hulkenberg,807,1012,2,C2,5,5553
2019,4,Azerbaijan Grand Prix,Valtteri Bottas,822,1013,1,C4,12,5554
2019,4,Azerbaijan Grand Prix,Valtteri Bottas,822,1013,2,C3,39,5555
2019,4,Azerbaijan Grand Prix,Lewis Hamilton,1,1013,1,C4,13,5556
2019,4,Azerbaijan Grand Prix,Lewis Hamilton,1,1013,2,C3,38,5557
2019,4,Azerbaijan Grand Prix,Sebastian Vettel,20,1013,1,C4,11,5558
2019,4,Azerbaijan Grand Prix,Sebastian Vettel,20,1013,2,C3,40,5559
2019,4,Azerbaijan Grand Prix,Max Verstappen,830,1013,1,C4,14,5560
2019,4,Azerbaijan Grand Prix,Max Verstappen,830,1013,2,C3,37,5561
2019,4,Azerbaijan Grand Prix,Charles Leclerc,844,1013,1,C3,34,5562
2019,4,Azerbaijan Grand Prix,Charles Leclerc,844,1013,2,C4,13,5563
2019,4,Azerbaijan Grand Prix,Charles Leclerc,844,1013,3,C4,4,5564
2019,4,Azerbaijan Grand Prix,Sergio Perez,815,1013,1,C4,10,5565
2019,4,Azerbaijan Grand Prix,Sergio Perez,815,1013,2,C3,41,5566
2019,4,Azerbaijan Grand Prix,Carlos Sainz Jnr,832,1013,1,C4,12,5567
2019,4,Azerbaijan Grand Prix,Carlos Sainz Jnr,832,1013,2,C3,39,5568
2019,4,Azerbaijan Grand Prix,Lando Norris,846,1013,1,C4,9,5569
2019,4,Azerbaijan Grand Prix,Lando Norris,846,1013,2,C3,30,5570
2019,4,Azerbaijan Grand Prix,Lando Norris,846,1013,3,C4,12,5571
2019,4,Azerbaijan Grand Prix,Lance Stroll,840,1013,1,C4,10,5572
2019,4,Azerbaijan Grand Prix,Lance Stroll,840,1013,2,C3,41,5573
2019,4,Azerbaijan Grand Prix,Kimi Raikkonen,8,1013,1,C4,6,5574
2019,4,Azerbaijan Grand Prix,Kimi Raikkonen,8,1013,2,C3,44,5575
2019,4,Azerbaijan Grand Prix,Alexander Albon,848,1013,1,C4,12,5576
2019,4,Azerbaijan Grand Prix,Alexander Albon,848,1013,2,C3,38,5577
2019,4,Azerbaijan Grand Prix,Antonio Giovinazzi,841,1013,1,C4,7,5578
2019,4,Azerbaijan Grand Prix,Antonio Giovinazzi,841,1013,2,C3,43,5579
2019,4,Azerbaijan Grand Prix,Kevin Magnussen,825,1013,1,C4,7,5580
2019,4,Azerbaijan Grand Prix,Kevin Magnussen,825,1013,2,C3,32,5581
2019,4,Azerbaijan Grand Prix,Kevin Magnussen,825,1013,3,C4,11,5582
2019,4,Azerbaijan Grand Prix,Nico Hulkenberg,807,1013,1,C4,8,5583
2019,4,Azerbaijan Grand Prix,Nico Hulkenberg,807,1013,2,C3,26,5584
2019,4,Azerbaijan Grand Prix,Nico Hulkenberg,807,1013,3,C4,16,5585
2019,4,Azerbaijan Grand Prix,George Russell,847,1013,1,C3,25,5586
2019,4,Azerbaijan Grand Prix,George Russell,847,1013,2,C3,13,5587
2019,4,Azerbaijan Grand Prix,George Russell,847,1013,3,C4,11,5588
2019,4,Azerbaijan Grand Prix,Robert Kubica,9,1013,1,C3,23,5589
2019,4,Azerbaijan Grand Prix,Robert Kubica,9,1013,2,C3,19,5590
2019,4,Azerbaijan Grand Prix,Robert Kubica,9,1013,3,C4,7,5591
2019,4,Azerbaijan Grand Prix,Pierre Gasly,842,1013,1,C3,38,5592
2019,4,Azerbaijan Grand Prix,Romain Grosjean,154,1013,1,C3,34,5593
2019,4,Azerbaijan Grand Prix,Romain Grosjean,154,1013,2,C4,4,5594
2019,4,Azerbaijan Grand Prix,Daniil Kvyat,826,1013,1,C4,5,5595
2019,4,Azerbaijan Grand Prix,Daniil Kvyat,826,1013,2,C3,28,5596
2019,4,Azerbaijan Grand Prix,Daniel Ricciardo,817,1013,1,C4,10,5597
2019,4,Azerbaijan Grand Prix,Daniel Ricciardo,817,1013,2,C3,21,5598
2019,5,Spanish Grand Prix,Lewis Hamilton,1,1014,1,C3,27,5599
2019,5,Spanish Grand Prix,Lewis Hamilton,1,1014,2,C2,19,5600
2019,5,Spanish Grand Prix,Lewis Hamilton,1,1014,3,C3,20,5601
2019,5,Spanish Grand Prix,Valtteri Bottas,822,1014,1,C3,26,5602
2019,5,Spanish Grand Prix,Valtteri Bottas,822,1014,2,C2,19,5603
2019,5,Spanish Grand Prix,Valtteri Bottas,822,1014,3,C3,21,5604
2019,5,Spanish Grand Prix,Max Verstappen,830,1014,1,C3,20,5605
2019,5,Spanish Grand Prix,Max Verstappen,830,1014,2,C3,23,5606
2019,5,Spanish Grand Prix,Max Verstappen,830,1014,3,C2,23,5607
2019,5,Spanish Grand Prix,Sebastian Vettel,20,1014,1,C3,19,5608
2019,5,Spanish Grand Prix,Sebastian Vettel,20,1014,2,C2,21,5609
2019,5,Spanish Grand Prix,Sebastian Vettel,20,1014,3,C2,26,5610
2019,5,Spanish Grand Prix,Charles Leclerc,844,1014,1,C3,25,5611
2019,5,Spanish Grand Prix,Charles Leclerc,844,1014,2,C1,21,5612
2019,5,Spanish Grand Prix,Charles Leclerc,844,1014,3,C2,20,5613
2019,5,Spanish Grand Prix,Pierre Gasly,842,1014,1,C3,22,5614
2019,5,Spanish Grand Prix,Pierre Gasly,842,1014,2,C2,24,5615
2019,5,Spanish Grand Prix,Pierre Gasly,842,1014,3,C3,20,5616
2019,5,Spanish Grand Prix,Romain Grosjean,154,1014,1,C3,26,5617
2019,5,Spanish Grand Prix,Romain Grosjean,154,1014,2,C2,20,5618
2019,5,Spanish Grand Prix,Romain Grosjean,154,1014,3,C3,20,5619
2019,5,Spanish Grand Prix,Kevin Magnussen,825,1014,1,C3,23,5620
2019,5,Spanish Grand Prix,Kevin Magnussen,825,1014,2,C2,22,5621
2019,5,Spanish Grand Prix,Kevin Magnussen,825,1014,3,C3,21,5622
2019,5,Spanish Grand Prix,Daniil Kvyat,826,1014,1,C3,21,5623
2019,5,Spanish Grand Prix,Daniil Kvyat,826,1014,2,C2,24,5624
2019,5,Spanish Grand Prix,Daniil Kvyat,826,1014,3,C2,21,5625
2019,5,Spanish Grand Prix,Alexander Albon,848,1014,1,C3,25,5626
2019,5,Spanish Grand Prix,Alexander Albon,848,1014,2,C2,20,5627
2019,5,Spanish Grand Prix,Alexander Albon,848,1014,3,C2,21,5628
2019,5,Spanish Grand Prix,Carlos Sainz Jnr,832,1014,1,C3,24,5629
2019,5,Spanish Grand Prix,Carlos Sainz Jnr,832,1014,2,C2,22,5630
2019,5,Spanish Grand Prix,Carlos Sainz Jnr,832,1014,3,C3,20,5631
2019,5,Spanish Grand Prix,Daniel Ricciardo,817,1014,1,C3,24,5632
2019,5,Spanish Grand Prix,Daniel Ricciardo,817,1014,2,C1,21,5633
2019,5,Spanish Grand Prix,Daniel Ricciardo,817,1014,3,C2,21,5634
2019,5,Spanish Grand Prix,Sergio Perez,815,1014,1,C3,24,5635
2019,5,Spanish Grand Prix,Sergio Perez,815,1014,2,C2,21,5636
2019,5,Spanish Grand Prix,Sergio Perez,815,1014,3,C3,21,5637
2019,5,Spanish Grand Prix,Antonio Giovinazzi,841,1014,1,C3,6,5638
2019,5,Spanish Grand Prix,Antonio Giovinazzi,841,1014,2,C1,35,5639
2019,5,Spanish Grand Prix,Antonio Giovinazzi,841,1014,3,C3,25,5640
2019,5,Spanish Grand Prix,Nico Hulkenberg,807,1014,1,C2,35,5641
2019,5,Spanish Grand Prix,Nico Hulkenberg,807,1014,2,C3,31,5642
2019,5,Spanish Grand Prix,Kimi Raikkonen,8,1014,1,C2,28,5643
2019,5,Spanish Grand Prix,Kimi Raikkonen,8,1014,2,C1,17,5644
2019,5,Spanish Grand Prix,Kimi Raikkonen,8,1014,3,C3,21,5645
2019,5,Spanish Grand Prix,Robert Kubica,9,1014,1,C2,31,5646
2019,5,Spanish Grand Prix,Robert Kubica,9,1014,2,C3,13,5647
2019,5,Spanish Grand Prix,Robert Kubica,9,1014,3,C2,21,5648
2019,5,Spanish Grand Prix,George Russell,847,1014,1,C2,32,5649
2019,5,Spanish Grand Prix,George Russell,847,1014,2,C3,12,5650
2019,5,Spanish Grand Prix,George Russell,847,1014,3,C2,21,5651
2019,5,Spanish Grand Prix,Lance Stroll,840,1014,1,C2,22,5652
2019,5,Spanish Grand Prix,Lance Stroll,840,1014,2,C3,22,5653
2019,5,Spanish Grand Prix,Lando Norris,846,1014,1,C3,26,5654
2019,5,Spanish Grand Prix,Lando Norris,846,1014,2,C2,18,5655
2019,6,Monaco Grand Prix,Lewis Hamilton,1,1015,1,C5,11,5656
2019,6,Monaco Grand Prix,Lewis Hamilton,1,1015,2,C4,67,5657
2019,6,Monaco Grand Prix,Sebastian Vettel,20,1015,1,C5,11,5658
2019,6,Monaco Grand Prix,Sebastian Vettel,20,1015,2,C3,67,5659
2019,6,Monaco Grand Prix,Valtteri Bottas,822,1015,1,C5,11,5660
2019,6,Monaco Grand Prix,Valtteri Bottas,822,1015,2,C4,1,5661
2019,6,Monaco Grand Prix,Valtteri Bottas,822,1015,3,C3,66,5662
2019,6,Monaco Grand Prix,Max Verstappen,830,1015,1,C5,11,5663
2019,6,Monaco Grand Prix,Max Verstappen,830,1015,2,C3,67,5664
2019,6,Monaco Grand Prix,Pierre Gasly,842,1015,1,C5,27,5665
2019,6,Monaco Grand Prix,Pierre Gasly,842,1015,2,C4,35,5666
2019,6,Monaco Grand Prix,Pierre Gasly,842,1015,3,C5,16,5667
2019,6,Monaco Grand Prix,Carlos Sainz Jnr,832,1015,1,C5,30,5668
2019,6,Monaco Grand Prix,Carlos Sainz Jnr,832,1015,2,C4,48,5669
2019,6,Monaco Grand Prix,Daniil Kvyat,826,1015,1,C5,32,5670
2019,6,Monaco Grand Prix,Daniil Kvyat,826,1015,2,C4,46,5671
2019,6,Monaco Grand Prix,Alexander Albon,848,1015,1,C5,40,5672
2019,6,Monaco Grand Prix,Alexander Albon,848,1015,2,C4,38,5673
2019,6,Monaco Grand Prix,Daniel Ricciardo,817,1015,1,C5,11,5674
2019,6,Monaco Grand Prix,Daniel Ricciardo,817,1015,2,C4,67,5675
2019,6,Monaco Grand Prix,Romain Grosjean,154,1015,1,C5,50,5676
2019,6,Monaco Grand Prix,Romain Grosjean,154,1015,2,C4,28,5677
2019,6,Monaco Grand Prix,Lando Norris,846,1015,1,C4,47,5678
2019,6,Monaco Grand Prix,Lando Norris,846,1015,2,C5,31,5679
2019,6,Monaco Grand Prix,Sergio Perez,815,1015,1,C4,11,5680
2019,6,Monaco Grand Prix,Sergio Perez,815,1015,2,C3,66,5681
2019,6,Monaco Grand Prix,Nico Hulkenberg,807,1015,1,C4,9,5682
